::1 - - [09/Jun/2024:18:30:09 +0000] "GET / HTTP/1.1" 200 7855 "-" "PostmanRuntime/7.39.0"
::1 - - [10/Jun/2024:17:08:40 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/?pageNo=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:08:40 +0000] "GET / HTTP/1.1" 200 33329 "http://localhost:8000/?pageNo=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:12:27 +0000] "GET /comments//fetchNext15Comments/asas HTTP/1.1" - - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:12:46 +0000] "GET /comments/fetchNext15Comments/asas HTTP/1.1" 500 35 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:12:46 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/comments/fetchNext15Comments/asas" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:12:46 +0000] "GET / HTTP/1.1" 200 33329 "http://localhost:8000/comments/fetchNext15Comments/asas" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:12:49 +0000] "GET /comments/fetchNext15Comments/asas HTTP/1.1" 500 35 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:12:49 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/comments/fetchNext15Comments/asas" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:12:50 +0000] "GET / HTTP/1.1" 200 33329 "http://localhost:8000/comments/fetchNext15Comments/asas" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:13:21 +0000] "GET /comments/fetchNext15Comments/asas HTTP/1.1" 500 35 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:13:21 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/comments/fetchNext15Comments/asas" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:13:21 +0000] "GET / HTTP/1.1" 200 33329 "http://localhost:8000/comments/fetchNext15Comments/asas" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:16:57 +0000] "GET /comments/fetchNext15Comments/asas HTTP/1.1" 500 35 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:16:57 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/comments/fetchNext15Comments/asas" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:16:57 +0000] "GET / HTTP/1.1" 200 35329 "http://localhost:8000/comments/fetchNext15Comments/asas" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:17:01 +0000] "GET /comments/fetchN HTTP/1.1" 302 46 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:17:01 +0000] "GET / HTTP/1.1" 200 35329 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:17:02 +0000] "GET /chat/getPreviousMessages/null/ HTTP/1.1" 200 899 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:17:02 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:17:02 +0000] "GET / HTTP/1.1" 200 35329 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:20:37 +0000] "GET / HTTP/1.1" 200 27185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:20:42 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:20:42 +0000] "GET / HTTP/1.1" 200 27185 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:33:38 +0000] "GET /?pageNo=2 HTTP/1.1" 200 30293 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:33:39 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/?pageNo=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:33:39 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/?pageNo=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:33:41 +0000] "GET /?pageNo=3 HTTP/1.1" 200 33384 "http://localhost:8000/?pageNo=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:33:41 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/?pageNo=3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:33:41 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/?pageNo=3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:33:45 +0000] "GET /?pageNo=4 HTTP/1.1" 200 30286 "http://localhost:8000/?pageNo=3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:33:45 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/?pageNo=4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:33:45 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/?pageNo=4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:47:23 +0000] "GET /?pageNo=4 HTTP/1.1" 200 30286 "http://localhost:8000/?pageNo=3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:47:23 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/?pageNo=4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:47:23 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/?pageNo=4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:47:25 +0000] "GET /users/sign-in HTTP/1.1" 200 3780 "http://localhost:8000/?pageNo=4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:47:26 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:47:26 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:47:44 +0000] "POST /users/create-session HTTP/1.1" 500 369 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:51:53 +0000] "POST /users/create-session HTTP/1.1" 500 365 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:17:52:46 +0000] "POST /users/create-session HTTP/1.1" 500 399 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:08:17 +0000] "POST /users/create-session HTTP/1.1" 500 399 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:38 +0000] "POST /users/create-session HTTP/1.1" 403 9 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:38 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/users/create-session" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:38 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/users/create-session" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:48 +0000] "GET / HTTP/1.1" 200 27225 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:48 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:48 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:50 +0000] "GET / HTTP/1.1" 200 27225 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:50 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:50 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:54 +0000] "GET /users/sign-in HTTP/1.1" 200 3780 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:54 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:54 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:09:59 +0000] "POST /users/create-session HTTP/1.1" 500 399 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:13:51 +0000] "POST /users/create-session HTTP/1.1" 302 46 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:13:51 +0000] "GET / HTTP/1.1" 200 35828 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:13:51 +0000] "GET /chat/getPreviousMessages/null/ HTTP/1.1" 200 899 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:13:51 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:13:51 +0000] "GET / HTTP/1.1" 200 35369 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:14:07 +0000] "GET / HTTP/1.1" 200 27225 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:07 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:07 +0000] "GET / HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:09 +0000] "GET /users/sign-in HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:10 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:10 +0000] "GET / HTTP/1.1" 304 - "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:25 +0000] "POST /users/create-session HTTP/1.1" 302 46 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:25 +0000] "GET / HTTP/1.1" 200 35828 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:26 +0000] "GET /chat/getPreviousMessages/null/ HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:26 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:26 +0000] "GET / HTTP/1.1" 200 35369 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:14:46 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:14:47 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:14:47 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:10 +0000] "GET /users/sign-in HTTP/1.1" 200 3780 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:10 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:10 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:15 +0000] "POST /users/create-session HTTP/1.1" 302 46 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:15 +0000] "GET / HTTP/1.1" 200 35828 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:15 +0000] "GET /chat/getPreviousMessages/null/ HTTP/1.1" 200 899 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:15 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:15 +0000] "GET / HTTP/1.1" 200 35369 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:20 +0000] "POST /likes/toggle/?id=6661ad2735d41a9aae3d4452&type=Post HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:15:20 +0000] "GET / HTTP/1.1" 200 27225 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:15:26 +0000] "POST /likes/toggle/?id=6661ad2735d41a9aae3d4452&type=Post HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:15:26 +0000] "GET / HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:15:29 +0000] "POST /posts/create HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:15:29 +0000] "GET / HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:15:32 +0000] "GET / HTTP/1.1" 304 - "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:15:32 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:15:32 +0000] "GET / HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0"
::1 - - [10/Jun/2024:18:15:41 +0000] "POST /posts/create HTTP/1.1" 200 259 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:43 +0000] "GET / HTTP/1.1" 200 35524 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:43 +0000] "GET /chat/getPreviousMessages/null/ HTTP/1.1" 200 899 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:43 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:15:43 +0000] "GET / HTTP/1.1" 200 35524 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:17:43 +0000] "GET / HTTP/1.1" 200 35524 "http://localhost:8000/users/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:17:44 +0000] "GET /chat/getPreviousMessages/null/ HTTP/1.1" 200 899 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [10/Jun/2024:18:17:44 +0000] "GET /favicon.ico HTTP/1.1" 302 23 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
